"","type","time","throttle","voltage","current","reg_volt","total_current","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"169397","CURR"," 526196613"," 450"," 2194"," 3914"," 5180"," 3864.2602499999998"," 0","","","","","","","",""
"169431","CURR"," 526296570"," 449"," 2176"," 3870"," 5178"," 3865.3349600000001"," 0","","","","","","","",""
"169463","CURR"," 526396432"," 454"," 2172"," 3895"," 5186"," 3866.4155300000002"," 0","","","","","","","",""
"169497","CURR"," 526496490"," 453"," 2171"," 3908"," 5180"," 3867.50171"," 0","","","","","","","",""
"169529","CURR"," 526596456"," 451"," 2172"," 3888"," 5186"," 3868.5817900000002"," 0","","","","","","","",""
"169563","CURR"," 526696445"," 453"," 2174"," 3893"," 5156"," 3869.66309"," 0","","","","","","","",""
"169595","CURR"," 526796429"," 449"," 2190"," 3884"," 5180"," 3870.7421899999999"," 0","","","","","","","",""
"169629","CURR"," 526897109"," 451"," 2172"," 3861"," 5180"," 3871.8212899999999"," 0","","","","","","","",""
"169664","CURR"," 526997009"," 451"," 2173"," 3887"," 5180"," 3872.90112"," 0","","","","","","","",""
"169698","CURR"," 527096945"," 451"," 2161"," 3848"," 5185"," 3873.9694800000002"," 0","","","","","","","",""
"169732","CURR"," 527197594"," 455"," 2170"," 3874"," 5186"," 3875.0529799999999"," 0","","","","","","","",""
"169766","CURR"," 527297765"," 451"," 2173"," 3970"," 5180"," 3876.15771"," 0","","","","","","","",""
"169798","CURR"," 527397788"," 452"," 2174"," 3880"," 5164"," 3877.2358399999998"," 0","","","","","","","",""
"169832","CURR"," 527498881"," 451"," 2173"," 3845"," 5173"," 3878.31592"," 0","","","","","","","",""
"169864","CURR"," 527598338"," 452"," 2172"," 3850"," 5186"," 3879.3796400000001"," 0","","","","","","","",""
"169898","CURR"," 527699072"," 445"," 2166"," 3790"," 5185"," 3880.4404300000001"," 0","","","","","","","",""
"169930","CURR"," 527799745"," 445"," 2168"," 3745"," 5186"," 3881.4880400000002"," 0","","","","","","","",""
"169964","CURR"," 527899605"," 446"," 2179"," 3770"," 5173"," 3882.5341800000001"," 0","","","","","","","",""
"169997","CURR"," 527999851"," 447"," 2176"," 3796"," 5173"," 3883.5915500000001"," 0","","","","","","","",""
"170033","CURR"," 528100574"," 446"," 2192"," 3780"," 5167"," 3884.64941"," 0","","","","","","","",""
"170065","CURR"," 528200304"," 450"," 2166"," 3751"," 5186"," 3885.68896"," 0","","","","","","","",""
"170099","CURR"," 528300289"," 451"," 2171"," 3836"," 5186"," 3886.7543900000001"," 0","","","","","","","",""
"170131","CURR"," 528401166"," 450"," 2175"," 3791"," 5185"," 3887.8171400000001"," 0","","","","","","","",""
"170165","CURR"," 528500954"," 448"," 2187"," 3840"," 5180"," 3888.88184"," 0","","","","","","","",""
"170197","CURR"," 528601245"," 452"," 2185"," 3862"," 5193"," 3889.9580099999998"," 0","","","","","","","",""
"170231","CURR"," 528702044"," 448"," 2184"," 3884"," 5172"," 3891.0459000000001"," 0","","","","","","","",""
"170263","CURR"," 528802016"," 451"," 2153"," 3818"," 5180"," 3892.1062000000002"," 0","","","","","","","",""
"170297","CURR"," 528901807"," 448"," 2162"," 3838"," 5180"," 3893.1704100000002"," 0","","","","","","","",""
"170330","CURR"," 529003048"," 449"," 2158"," 3861"," 5136"," 3894.2563500000001"," 0","","","","","","","",""
"170366","CURR"," 529102408"," 444"," 2176"," 3750"," 5177"," 3895.2914999999998"," 0","","","","","","","",""
"170400","CURR"," 529203122"," 449"," 2173"," 3769"," 5193"," 3896.3461900000002"," 0","","","","","","","",""
"170434","CURR"," 529303691"," 445"," 2166"," 3746"," 5173"," 3897.3930700000001"," 0","","","","","","","",""
"170466","CURR"," 529403643"," 446"," 2165"," 3678"," 5180"," 3898.41455"," 0","","","","","","","",""
"170500","CURR"," 529503549"," 444"," 2167"," 3749"," 5180"," 3899.4550800000002"," 0","","","","","","","",""
"170532","CURR"," 529604250"," 440"," 2173"," 3684"," 5186"," 3900.4851100000001"," 0","","","","","","","",""
"170566","CURR"," 529704143"," 442"," 2193"," 3675"," 5186"," 3901.5053699999999"," 0","","","","","","","",""
"170598","CURR"," 529804200"," 443"," 2186"," 3719"," 5193"," 3902.53955"," 0","","","","","","","",""
"170632","CURR"," 529905595"," 443"," 2178"," 3703"," 5180"," 3903.5827599999998"," 0","","","","","","","",""
"170665","CURR"," 530005617"," 438"," 2184"," 3660"," 5199"," 3904.5998500000001"," 0","","","","","","","",""
"170699","CURR"," 530105703"," 444"," 2175"," 3669"," 5193"," 3905.6203599999999"," 0","","","","","","","",""
"170733","CURR"," 530206194"," 443"," 2192"," 3766"," 5180"," 3906.6718799999999"," 0","","","","","","","",""
"170767","CURR"," 530305937"," 443"," 2185"," 3687"," 5177"," 3907.6936000000001"," 0","","","","","","","",""
"170799","CURR"," 530406046"," 446"," 2167"," 3670"," 5178"," 3908.7143599999999"," 0","","","","","","","",""
"170833","CURR"," 530506749"," 449"," 2169"," 3759"," 5178"," 3909.76611"," 0","","","","","","","",""
"170865","CURR"," 530606591"," 445"," 2179"," 3739"," 5141"," 3910.8034699999998"," 0","","","","","","","",""
"170899","CURR"," 530706684"," 442"," 2157"," 3685"," 5180"," 3911.82764"," 0","","","","","","","",""
"170931","CURR"," 530806944"," 446"," 2174"," 3699"," 5178"," 3912.8586399999999"," 0","","","","","","","",""
"170965","CURR"," 530906573"," 444"," 2180"," 3738"," 5173"," 3913.8933099999999"," 0","","","","","","","",""
"170998","CURR"," 531007170"," 443"," 2188"," 3731"," 5193"," 3914.93604"," 0","","","","","","","",""
"171034","CURR"," 531107412"," 442"," 2196"," 3640"," 5180"," 3915.9497099999999"," 0","","","","","","","",""
"171068","CURR"," 531207487"," 442"," 2181"," 3666"," 5193"," 3916.9689899999998"," 0","","","","","","","",""
"171102","CURR"," 531307328"," 446"," 2166"," 3733"," 5193"," 3918.0046400000001"," 0","","","","","","","",""
"171134","CURR"," 531407566"," 447"," 2182"," 3774"," 5186"," 3919.05566"," 0","","","","","","","",""
"171168","CURR"," 531507521"," 451"," 2180"," 3833"," 5173"," 3920.12012"," 0","","","","","","","",""
"171202","CURR"," 531607390"," 445"," 2181"," 3751"," 5180"," 3921.1608900000001"," 0","","","","","","","",""
"171234","CURR"," 531708198"," 444"," 2179"," 3674"," 5193"," 3922.1899400000002"," 0","","","","","","","",""
"171268","CURR"," 531808334"," 442"," 2177"," 3698"," 5193"," 3923.21875"," 0","","","","","","","",""
"171300","CURR"," 531908739"," 441"," 2185"," 3670"," 5178"," 3924.2424299999998"," 0","","","","","","","",""
"171337","CURR"," 532009552"," 437"," 2157"," 3658"," 5157"," 3925.26685"," 0","","","","","","","",""
"171369","CURR"," 532109927"," 438"," 2177"," 3653"," 5186"," 3926.2856400000001"," 0","","","","","","","",""
"171403","CURR"," 532209909"," 439"," 2180"," 3637"," 5193"," 3927.2959000000001"," 0","","","","","","","",""
"171435","CURR"," 532310962"," 438"," 2186"," 3600"," 5177"," 3928.3066399999998"," 0","","","","","","","",""
"171469","CURR"," 532411069"," 434"," 2180"," 3591"," 5186"," 3929.3054200000001"," 0","","","","","","","",""
"171501","CURR"," 532511743"," 438"," 2183"," 3601"," 5173"," 3930.3127399999998"," 0","","","","","","","",""
"171535","CURR"," 532612363"," 443"," 2171"," 3685"," 5180"," 3931.3427700000002"," 0","","","","","","","",""
"171567","CURR"," 532713020"," 442"," 2186"," 3712"," 5198"," 3932.3808600000002"," 0","","","","","","","",""
"171601","CURR"," 532813184"," 443"," 2178"," 3732"," 5186"," 3933.4194299999999"," 0","","","","","","","",""
"171633","CURR"," 532914077"," 442"," 2164"," 3661"," 5180"," 3934.4455600000001"," 0","","","","","","","",""
"171668","CURR"," 533013977"," 443"," 2160"," 3614"," 5206"," 3935.4487300000001"," 0","","","","","","","",""
"171700","CURR"," 533114810"," 440"," 2196"," 3685"," 5173"," 3936.4809599999999"," 0","","","","","","","",""
"171738","CURR"," 533214990"," 441"," 2180"," 3632"," 5186"," 3937.4917"," 0","","","","","","","",""
"171770","CURR"," 533315861"," 445"," 2185"," 3690"," 5199"," 3938.5253899999998"," 0","","","","","","","",""
"171804","CURR"," 533415825"," 444"," 2171"," 3696"," 5191"," 3939.5522500000002"," 0","","","","","","","",""
"171836","CURR"," 533517013"," 448"," 2153"," 3704"," 5170"," 3940.59375"," 0","","","","","","","",""
"171870","CURR"," 533616900"," 452"," 2167"," 3802"," 5206"," 3941.6489299999998"," 0","","","","","","","",""
"171902","CURR"," 533717796"," 451"," 2176"," 3771"," 5156"," 3942.7060499999998"," 0","","","","","","","",""
"171936","CURR"," 533818080"," 449"," 2173"," 3773"," 5157"," 3943.7573200000002"," 0","","","","","","","",""
"171968","CURR"," 533918532"," 449"," 2167"," 3762"," 5186"," 3944.8071300000001"," 0","","","","","","","",""
"172003","CURR"," 534018920"," 453"," 2156"," 3777"," 5175"," 3945.8606"," 0","","","","","","","",""
"172037","CURR"," 534119510"," 449"," 2150"," 3760"," 5198"," 3946.91138"," 0","","","","","","","",""
"172071","CURR"," 534219515"," 450"," 2208"," 3752"," 5186"," 3947.9538600000001"," 0","","","","","","","",""
"172103","CURR"," 534320423"," 449"," 2189"," 3893"," 5180"," 3949.0454100000002"," 0","","","","","","","",""
"172137","CURR"," 534420387"," 446"," 2184"," 3691"," 5206"," 3950.0705600000001"," 0","","","","","","","",""
"172169","CURR"," 534520835"," 447"," 2168"," 3694"," 5198"," 3951.1015600000001"," 0","","","","","","","",""
"172203","CURR"," 534620993"," 442"," 2180"," 3643"," 5191"," 3952.1152299999999"," 0","","","","","","","",""
"172235","CURR"," 534721870"," 447"," 2183"," 3726"," 5199"," 3953.1589399999998"," 0","","","","","","","",""
"172269","CURR"," 534821738"," 447"," 2180"," 3796"," 5180"," 3954.2126499999999"," 0","","","","","","","",""
"172301","CURR"," 534922421"," 447"," 2192"," 3782"," 5191"," 3955.2705099999998"," 0","","","","","","","",""
"172339","CURR"," 535022467"," 449"," 2169"," 3781"," 5206"," 3956.3212899999999"," 0","","","","","","","",""
"172371","CURR"," 535123045"," 449"," 2174"," 3750"," 5191"," 3957.3691399999998"," 0","","","","","","","",""
"172407","CURR"," 535223353"," 452"," 2169"," 3816"," 5180"," 3958.43262"," 0","","","","","","","",""
"172439","CURR"," 535323786"," 452"," 2186"," 3820"," 5199"," 3959.49854"," 0","","","","","","","",""
"172473","CURR"," 535423649"," 448"," 2177"," 3827"," 5180"," 3960.5603000000001"," 0","","","","","","","",""
"172505","CURR"," 535524482"," 447"," 2173"," 3753"," 5178"," 3961.6118200000001"," 0","","","","","","","",""
"172539","CURR"," 535624377"," 446"," 2161"," 3750"," 5193"," 3962.6525900000001"," 0","","","","","","","",""
"172571","CURR"," 535724855"," 440"," 2175"," 3682"," 5180"," 3963.6804200000001"," 0","","","","","","","",""
"172605","CURR"," 535824990"," 441"," 2189"," 3643"," 5186"," 3964.6938500000001"," 0","","","","","","","",""
"172637","CURR"," 535925618"," 441"," 2178"," 3712"," 5180"," 3965.7316900000001"," 0","","","","","","","",""
"172672","CURR"," 536025518"," 442"," 2169"," 3692"," 5191"," 3966.75659"," 0","","","","","","","",""
"172704","CURR"," 536125467"," 438"," 2173"," 3648"," 5206"," 3967.7697800000001"," 0","","","","","","","",""
"172740","CURR"," 536225947"," 440"," 2174"," 3620"," 5204"," 3968.7802700000002"," 0","","","","","","","",""
"172772","CURR"," 536326371"," 441"," 2176"," 3663"," 5180"," 3969.8022500000002"," 0","","","","","","","",""
"172806","CURR"," 536426579"," 445"," 2179"," 3719"," 5178"," 3970.8376499999999"," 0","","","","","","","",""
"172838","CURR"," 536526997"," 444"," 2192"," 3753"," 5173"," 3971.8847700000001"," 0","","","","","","","",""
"172872","CURR"," 536627026"," 445"," 2182"," 3745"," 5186"," 3972.9255400000002"," 0","","","","","","","",""
"172904","CURR"," 536727990"," 442"," 2171"," 3647"," 5201"," 3973.9487300000001"," 0","","","","","","","",""
"172938","CURR"," 536828309"," 442"," 2190"," 3675"," 5212"," 3974.9731400000001"," 0","","","","","","","",""
"172970","CURR"," 536928839"," 442"," 2186"," 3702"," 5180"," 3976.0070799999999"," 0","","","","","","","",""
"173005","CURR"," 537029124"," 445"," 2183"," 3711"," 5211"," 3977.0410200000001"," 0","","","","","","","",""
"173039","CURR"," 537129954"," 440"," 2171"," 3675"," 5180"," 3978.0705600000001"," 0","","","","","","","",""
"173075","CURR"," 537229742"," 437"," 2195"," 3614"," 5167"," 3979.07251"," 0","","","","","","","",""
"173107","CURR"," 537330909"," 439"," 2182"," 3614"," 5178"," 3980.0881300000001"," 0","","","","","","","",""
"173141","CURR"," 537430914"," 441"," 2180"," 3691"," 5186"," 3981.1137699999999"," 0","","","","","","","",""
"173173","CURR"," 537531339"," 441"," 2195"," 3661"," 5190"," 3982.1352499999998"," 0","","","","","","","",""
"173207","CURR"," 537631609"," 444"," 2171"," 3687"," 5193"," 3983.1626000000001"," 0","","","","","","","",""
"173239","CURR"," 537731951"," 445"," 2195"," 3703"," 5180"," 3984.1950700000002"," 0","","","","","","","",""
"173273","CURR"," 537831854"," 448"," 2156"," 3753"," 5186"," 3985.23657"," 0","","","","","","","",""
"173305","CURR"," 537932694"," 449"," 2156"," 3804"," 5188"," 3986.3022500000002"," 0","","","","","","","",""
"173342","CURR"," 538032722"," 449"," 2174"," 3831"," 5191"," 3987.3669399999999"," 0","","","","","","","",""
"173374","CURR"," 538133471"," 447"," 2185"," 3811"," 5185"," 3988.4335900000001"," 0","","","","","","","",""
"173408","CURR"," 538233619"," 446"," 2181"," 3727"," 5206"," 3989.4706999999999"," 0","","","","","","","",""
"173440","CURR"," 538334017"," 447"," 2178"," 3750"," 5180"," 3990.5163600000001"," 0","","","","","","","",""
"173474","CURR"," 538433809"," 448"," 2173"," 3795"," 5169"," 3991.5688500000001"," 0","","","","","","","",""
"173506","CURR"," 538534017"," 446"," 2168"," 3762"," 5180"," 3992.6162100000001"," 0","","","","","","","",""
"173540","CURR"," 538634193"," 446"," 2172"," 3810"," 5183"," 3993.6765099999998"," 0","","","","","","","",""
"173572","CURR"," 538734877"," 449"," 2189"," 3788"," 5185"," 3994.7360800000001"," 0","","","","","","","",""
"173606","CURR"," 538834913"," 445"," 2166"," 3786"," 5173"," 3995.7883299999999"," 0","","","","","","","",""
"173638","CURR"," 538934702"," 444"," 2171"," 3732"," 5167"," 3996.8229999999999"," 0","","","","","","","",""
"173673","CURR"," 539034747"," 447"," 2154"," 3792"," 5190"," 3997.8769499999999"," 0","","","","","","","",""
"173707","CURR"," 539134920"," 450"," 2182"," 3850"," 5148"," 3998.9477499999998"," 0","","","","","","","",""
"173743","CURR"," 539234753"," 451"," 2172"," 3862"," 5193"," 4000.0197800000001"," 0","","","","","","","",""
"173775","CURR"," 539335252"," 450"," 2174"," 3824"," 5180"," 4001.0876499999999"," 0","","","","","","","",""
"173809","CURR"," 539435790"," 452"," 2171"," 3825"," 5180"," 4002.1560100000002"," 0","","","","","","","",""
"173841","CURR"," 539535431"," 455"," 2179"," 3890"," 5186"," 4003.2329100000002"," 0","","","","","","","",""
"173875","CURR"," 539635311"," 455"," 2162"," 3917"," 5180"," 4004.3198200000002"," 0","","","","","","","",""
"173907","CURR"," 539735473"," 455"," 2164"," 3907"," 5167"," 4005.4064899999998"," 0","","","","","","","",""
"173941","CURR"," 539835505"," 453"," 2178"," 3861"," 5180"," 4006.4802199999999"," 0","","","","","","","",""
"173973","CURR"," 539935293"," 450"," 2162"," 3807"," 5177"," 4007.5356400000001"," 0","","","","","","","",""
"174008","CURR"," 540035256"," 448"," 2164"," 3758"," 5167"," 4008.57935"," 0","","","","","","","",""
"174042","CURR"," 540135935"," 452"," 2162"," 3877"," 5173"," 4009.6638200000002"," 0","","","","","","","",""
"174076","CURR"," 540235914"," 450"," 2180"," 3804"," 5173"," 4010.72046"," 0","","","","","","","",""
"174108","CURR"," 540336000"," 449"," 2171"," 3852"," 5162"," 4011.7914999999998"," 0","","","","","","","",""
"174142","CURR"," 540436371"," 449"," 2163"," 3792"," 5177"," 4012.84888"," 0","","","","","","","",""
"174174","CURR"," 540536211"," 447"," 2176"," 3815"," 5173"," 4013.9069800000002"," 0","","","","","","","",""
"174208","CURR"," 540636134"," 448"," 2154"," 3781"," 5167"," 4014.9565400000001"," 0","","","","","","","",""
"174240","CURR"," 540736806"," 448"," 2166"," 3836"," 5170"," 4016.02954"," 0","","","","","","","",""
"174274","CURR"," 540836587"," 446"," 2190"," 3801"," 5164"," 4017.0832500000001"," 0","","","","","","","",""
"174306","CURR"," 540936616"," 444"," 2198"," 3758"," 5173"," 4018.1276899999998"," 0","","","","","","","",""
"174343","CURR"," 541036959"," 443"," 2188"," 3733"," 5178"," 4019.1684599999999"," 0","","","","","","","",""
"174375","CURR"," 541136922"," 443"," 2177"," 3722"," 5164"," 4020.2021500000001"," 0","","","","","","","",""
"174411","CURR"," 541236900"," 441"," 2184"," 3674"," 5173"," 4021.2226599999999"," 0","","","","","","","",""
"174443","CURR"," 541337381"," 447"," 2184"," 3717"," 5173"," 4022.2602499999998"," 0","","","","","","","",""
"174477","CURR"," 541437379"," 447"," 2158"," 3872"," 5159"," 4023.3356899999999"," 0","","","","","","","",""
"174509","CURR"," 541537329"," 446"," 2171"," 3748"," 5164"," 4024.37671"," 0","","","","","","","",""
"174543","CURR"," 541637811"," 446"," 2169"," 3741"," 5186"," 4025.4209000000001"," 0","","","","","","","",""
"174575","CURR"," 541737656"," 446"," 2175"," 3759"," 5178"," 4026.46387"," 0","","","","","","","",""
"174609","CURR"," 541837608"," 446"," 2175"," 3781"," 5180"," 4027.5139199999999"," 0","","","","","","","",""
"174641","CURR"," 541937814"," 442"," 2171"," 3771"," 5178"," 4028.56396"," 0","","","","","","","",""
"174676","CURR"," 542037644"," 438"," 2166"," 3642"," 5172"," 4029.57422"," 0","","","","","","","",""
"174710","CURR"," 542137623"," 437"," 2164"," 3555"," 5148"," 4030.5617699999998"," 0","","","","","","","",""
"174744","CURR"," 542237776"," 438"," 2172"," 3612"," 5180"," 4031.5666500000002"," 0","","","","","","","",""
"174776","CURR"," 542338518"," 440"," 2176"," 3654"," 5167"," 4032.5893599999999"," 0","","","","","","","",""
"174810","CURR"," 542438781"," 439"," 2176"," 3646"," 5173"," 4033.6049800000001"," 0","","","","","","","",""
"174842","CURR"," 542538885"," 444"," 2177"," 3685"," 5178"," 4034.62988"," 0","","","","","","","",""
"174876","CURR"," 542638896"," 444"," 2171"," 3701"," 5165"," 4035.6584499999999"," 0","","","","","","","",""
"174908","CURR"," 542738956"," 445"," 2171"," 3638"," 5178"," 4036.6699199999998"," 0","","","","","","","",""
"174942","CURR"," 542838966"," 442"," 2183"," 3694"," 5170"," 4037.6962899999999"," 0","","","","","","","",""
"174974","CURR"," 542938988"," 443"," 2176"," 3702"," 5165"," 4038.7251000000001"," 0","","","","","","","",""
"175009","CURR"," 543038716"," 443"," 2178"," 3731"," 5165"," 4039.7587899999999"," 0","","","","","","","",""
"175043","CURR"," 543139288"," 442"," 2185"," 3694"," 5173"," 4040.7910200000001"," 0","","","","","","","",""
"175079","CURR"," 543238946"," 446"," 2172"," 3642"," 5167"," 4041.79907"," 0","","","","","","","",""
"175111","CURR"," 543338757"," 442"," 2177"," 3710"," 5173"," 4042.8281200000001"," 0","","","","","","","",""
"175145","CURR"," 543438889"," 444"," 2188"," 3670"," 5180"," 4043.8491199999999"," 0","","","","","","","",""
"175177","CURR"," 543538887"," 442"," 2180"," 3658"," 5161"," 4044.8652299999999"," 0","","","","","","","",""
"175211","CURR"," 543638794"," 444"," 2185"," 3698"," 5161"," 4045.8915999999999"," 0","","","","","","","",""
"175243","CURR"," 543738787"," 442"," 2172"," 3682"," 5178"," 4046.9147899999998"," 0","","","","","","","",""
"175277","CURR"," 543838896"," 442"," 2165"," 3691"," 5167"," 4047.9414099999999"," 0","","","","","","","",""
"175309","CURR"," 543938782"," 440"," 2170"," 3628"," 5164"," 4048.9482400000002"," 0","","","","","","","",""
"175344","CURR"," 544039035"," 442"," 2183"," 3666"," 5180"," 4049.9694800000002"," 0","","","","","","","",""
"175376","CURR"," 544139620"," 447"," 2173"," 3685"," 5217"," 4050.9995100000001"," 0","","","","","","","",""
"175412","CURR"," 544239290"," 445"," 2167"," 3740"," 5172"," 4052.0351599999999"," 0","","","","","","","",""
"175444","CURR"," 544339386"," 446"," 2159"," 3686"," 5173"," 4053.0603000000001"," 0","","","","","","","",""
"175478","CURR"," 544440045"," 442"," 2197"," 3707"," 5172"," 4054.09692"," 0","","","","","","","",""
"175510","CURR"," 544539920"," 448"," 2175"," 3720"," 5180"," 4055.1293900000001"," 0","","","","","","","",""
"175544","CURR"," 544639883"," 445"," 2184"," 3779"," 5173"," 4056.1789600000002"," 0","","","","","","","",""
"175576","CURR"," 544740591"," 450"," 2182"," 3740"," 5167"," 4057.2251000000001"," 0","","","","","","","",""
"175610","CURR"," 544840404"," 453"," 2171"," 3835"," 5173"," 4058.2890600000001"," 0","","","","","","","",""
"175642","CURR"," 544940607"," 448"," 2175"," 3825"," 5178"," 4059.3539999999998"," 0","","","","","","","",""
"175678","CURR"," 545041125"," 443"," 2171"," 3696"," 5159"," 4060.3862300000001"," 0","","","","","","","",""
"175712","CURR"," 545141033"," 447"," 2165"," 3729"," 5165"," 4061.42139"," 0","","","","","","","",""
"175748","CURR"," 545240992"," 448"," 2172"," 3752"," 5167"," 4062.4633800000001"," 0","","","","","","","",""
"175780","CURR"," 545342045"," 445"," 2168"," 3725"," 5161"," 4063.5092800000002"," 0","","","","","","","",""
"175814","CURR"," 545441637"," 446"," 2171"," 3699"," 5173"," 4064.53271"," 0","","","","","","","",""
"175846","CURR"," 545541743"," 448"," 2183"," 3766"," 5180"," 4065.5800800000002"," 0","","","","","","","",""
"175880","CURR"," 545642335"," 446"," 2180"," 3765"," 5161"," 4066.6323200000002"," 0","","","","","","","",""
"175912","CURR"," 545742130"," 443"," 2183"," 3722"," 5177"," 4067.6643100000001"," 0","","","","","","","",""
"175946","CURR"," 545842072"," 439"," 2184"," 3630"," 5167"," 4068.67236"," 0","","","","","","","",""
"175978","CURR"," 545942911"," 441"," 2179"," 3641"," 5154"," 4069.69238"," 0","","","","","","","",""
"176015","CURR"," 546042625"," 443"," 2174"," 3728"," 5159"," 4070.72534"," 0","","","","","","","",""
"176047","CURR"," 546142673"," 441"," 2164"," 3686"," 5186"," 4071.75"," 0","","","","","","","",""
"176081","CURR"," 546242737"," 444"," 2191"," 3748"," 5172"," 4072.7919900000002"," 0","","","","","","","",""
"176113","CURR"," 546343028"," 442"," 2176"," 3753"," 5180"," 4073.8378899999998"," 0","","","","","","","",""
"176147","CURR"," 546442511"," 448"," 2181"," 3751"," 5180"," 4074.8747600000002"," 0","","","","","","","",""
"176179","CURR"," 546542688"," 449"," 2152"," 3834"," 5159"," 4075.9418900000001"," 0","","","","","","","",""
"176213","CURR"," 546643007"," 447"," 2190"," 3772"," 5178"," 4076.9917"," 0","","","","","","","",""
"176245","CURR"," 546742549"," 446"," 2180"," 3732"," 5178"," 4078.0256300000001"," 0","","","","","","","",""
"176279","CURR"," 546843146"," 449"," 2177"," 3829"," 5161"," 4079.0959499999999"," 0","","","","","","","",""
"176311","CURR"," 546942868"," 444"," 2174"," 3847"," 5180"," 4080.1618699999999"," 0","","","","","","","",""
"176346","CURR"," 547042569"," 449"," 2170"," 3751"," 5178"," 4081.20093"," 0","","","","","","","",""
"176378","CURR"," 547142849"," 449"," 2169"," 3851"," 5159"," 4082.2739299999998"," 0","","","","","","","",""
"176416","CURR"," 547242717"," 453"," 2165"," 3893"," 5173"," 4083.3542499999999"," 0","","","","","","","",""
"176448","CURR"," 547343205"," 450"," 2169"," 3937"," 5173"," 4084.4533700000002"," 0","","","","","","","",""
"176482","CURR"," 547443226"," 452"," 2174"," 3874"," 5161"," 4085.5300299999999"," 0","","","","","","","",""
"176514","CURR"," 547543207"," 454"," 2170"," 3895"," 5180"," 4086.6120599999999"," 0","","","","","","","",""
"176548","CURR"," 547643111"," 452"," 2167"," 3913"," 5161"," 4087.6982400000002"," 0","","","","","","","",""
"176580","CURR"," 547743725"," 451"," 2168"," 3876"," 5167"," 4088.7819800000002"," 0","","","","","","","",""
"176614","CURR"," 547844150"," 453"," 2171"," 3845"," 5167"," 4089.8547400000002"," 0","","","","","","","",""
"176646","CURR"," 547943874"," 450"," 2167"," 3880"," 5173"," 4090.9296899999999"," 0","","","","","","","",""
"176681","CURR"," 548043957"," 446"," 2163"," 3833"," 5161"," 4091.9953599999999"," 0","","","","","","","",""
"176715","CURR"," 548144447"," 450"," 2161"," 3802"," 5167"," 4093.0568800000001"," 0","","","","","","","",""
"176749","CURR"," 548244310"," 451"," 2151"," 3856"," 5161"," 4094.12671"," 0","","","","","","","",""
"176781","CURR"," 548344414"," 452"," 2167"," 3875"," 5161"," 4095.20435"," 0","","","","","","","",""
"176815","CURR"," 548444606"," 451"," 2176"," 3852"," 5173"," 4096.2763699999996"," 0","","","","","","","",""
"176847","CURR"," 548544160"," 452"," 2187"," 3853"," 5170"," 4097.3418000000001"," 0","","","","","","","",""
"176881","CURR"," 548644187"," 451"," 2180"," 3853"," 5161"," 4098.4125999999997"," 0","","","","","","","",""
"176913","CURR"," 548744307"," 449"," 2173"," 3860"," 5164"," 4099.4863299999997"," 0","","","","","","","",""
"176947","CURR"," 548844427"," 449"," 2168"," 3765"," 5161"," 4100.5336900000002"," 0","","","","","","","",""
"176979","CURR"," 548944150"," 447"," 2182"," 3807"," 5164"," 4101.5883800000001"," 0","","","","","","","",""
"177016","CURR"," 549044745"," 446"," 2175"," 3795"," 5173"," 4102.6489300000003"," 0","","","","","","","",""
"177049","CURR"," 549144651"," 446"," 2167"," 3777"," 5173"," 4103.6972699999997"," 0","","","","","","","",""
"177084","CURR"," 549244602"," 447"," 2166"," 3788"," 5161"," 4104.7490200000002"," 0","","","","","","","",""
"177116","CURR"," 549345534"," 445"," 2171"," 3760"," 5180"," 4105.8032199999998"," 0","","","","","","","",""
"177150","CURR"," 549445318"," 446"," 2171"," 3769"," 5173"," 4106.8481400000001"," 0","","","","","","","",""
"177182","CURR"," 549545328"," 446"," 2173"," 3845"," 5167"," 4107.9165000000003"," 0","","","","","","","",""
"177216","CURR"," 549645914"," 446"," 2175"," 3787"," 5178"," 4108.9746100000002"," 0","","","","","","","",""
"177248","CURR"," 549745887"," 451"," 2177"," 3885"," 5172"," 4110.0537100000001"," 0","","","","","","","",""
"177282","CURR"," 549845814"," 450"," 2161"," 3905"," 5162"," 4111.1381799999999"," 0","","","","","","","",""
"177314","CURR"," 549946705"," 444"," 2168"," 3791"," 5172"," 4112.2006799999999"," 0","","","","","","","",""
"177349","CURR"," 550046542"," 452"," 2161"," 3817"," 5157"," 4113.2592800000002"," 0","","","","","","","",""
"177381","CURR"," 550146497"," 452"," 2181"," 3936"," 5162"," 4114.3525399999999"," 0","","","","","","","",""
"177417","CURR"," 550246944"," 448"," 2169"," 3892"," 5173"," 4115.4389600000004"," 0","","","","","","","",""
"177449","CURR"," 550346986"," 451"," 2169"," 3814"," 5165"," 4116.4990200000002"," 0","","","","","","","",""
"177483","CURR"," 550446787"," 457"," 2150"," 3933"," 5165"," 4117.5893599999999"," 0","","","","","","","",""
"177515","CURR"," 550546951"," 455"," 2176"," 3968"," 5180"," 4118.6938499999997"," 0","","","","","","","",""
"177549","CURR"," 550647149"," 450"," 2141"," 3891"," 5164"," 4119.7768599999999"," 0","","","","","","","",""
"177581","CURR"," 550746825"," 453"," 2151"," 3856"," 5161"," 4120.8447299999998"," 0","","","","","","","",""
"177615","CURR"," 550846899"," 455"," 2173"," 3905"," 5172"," 4121.93066"," 0","","","","","","","",""
